"SNo","company","ReviwerType","job_title","overall_ratings","workLifebalance_ratings","culturevalues_ratings","carreropportunities_ratings","benefits_ratings","seniormangemnet_ratings"
51335,"microsoft","Employee"," Senior Program Manager",5,3,3,4,4,3
51336,"microsoft","Employee"," Senior Software Engineer",5,5,5,5,4,3
51337,"microsoft","Employee"," Anonymous Employee",4,4,2,4,4,3
51338,"microsoft","Employee"," Software Engineering Manager",5,5,5,5,5,5
51339,"microsoft","Alumni"," Business Administrator",4,4,3,3,5,3
51340,"microsoft","Alumni"," Team Leader",4,2,2,3,5,3
51341,"microsoft","Employee"," Anonymous Employee",4,4,5,5,4,4
51342,"microsoft","Employee"," Senior Program Manager",5,5,5,5,5,5
51343,"microsoft","Employee"," SDE2",1,4,1,1,1,1
51344,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51345,"microsoft","Employee"," Principal Program Manager Lead",4,4,4,5,4,4
51346,"microsoft","Alumni"," Program Manager",4,3,3,3,4,2
51347,"microsoft","Alumni"," Anonymous Employee",1,3,4,4,4,3
51348,"microsoft","Employee"," Senior Data Scientist",4,5,4,4,4,4
51349,"microsoft","Employee"," Software Engineer",5,5,4,4,5,5
51350,"microsoft","Alumni"," Anonymous Employee",5,4,5,3,5,3
51351,"microsoft","Alumni"," Product Advisor",4,2,5,5,5,4
51352,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51353,"microsoft","Employee"," Program Manager",4,5,5,4,5,5
51354,"microsoft","Employee"," Senior Program Manager",3,3,2,3,4,2
51355,"microsoft","Alumni"," Anonymous Employee",3,4,3,3,4,2
51356,"microsoft","Employee"," Consumer Product Advisor",5,5,5,5,5,5
51357,"microsoft","Employee"," Anonymous Employee",5,3,3,3,5,3
51358,"microsoft","Alumni"," Anonymous Employee",4,4,4,3,3,2
51359,"microsoft","Alumni"," Project Manager",4,4,4,4,4,3
51360,"microsoft","Employee"," Group Program Manager",4,3,4,4,4,3
51361,"microsoft","Employee"," Global Program Manager",5,5,5,4,4,5
51362,"microsoft","Employee"," Software Engineer",5,5,5,5,5,4
51363,"microsoft","Employee"," Anonymous Employee",4,5,4,4,4,4
51364,"microsoft","Employee"," Anonymous Employee",3,3,3,3,5,3
51365,"microsoft","Employee"," Anonymous Employee",5,5,5,3,5,3
51366,"microsoft","Employee"," Services Sales Director",5,2,5,5,5,4
51367,"microsoft","Alumni"," Anonymous Employee",2,3,1,2,3,2
51368,"microsoft","Employee"," Partner Marketing Manager",4,3,3,4,3,4
51369,"microsoft","Alumni"," Software Development Engineer",1,4,1,3,2,1
51370,"microsoft","Employee"," Anonymous Employee",5,5,5,5,3,5
51371,"microsoft","Employee"," Software Development Engineer",4,3,3,4,4,4
51372,"microsoft","Alumni"," Strategy Manager",5,5,5,5,5,5
51373,"microsoft","Employee"," Principal Software Engineering Manager",4,3,3,4,3,2
51374,"microsoft","Alumni"," Anonymous Employee",3,3,4,4,4,3
51375,"microsoft","Employee"," Service Engineer II",5,5,5,5,5,4
51376,"microsoft","Alumni"," Principal Group Program Manager",5,5,3,4,5,4
51377,"microsoft","Alumni"," Lab Engineer/Technical Analyst",4,3,4,4,4,4
51378,"microsoft","Employee"," Supportability Program Manager",4,4,3,3,4,2
51379,"microsoft","Alumni"," Operations Program Manager",3,1,4,3,4,3
51380,"microsoft","Alumni"," Programming",5,4,5,5,5,4
51381,"microsoft","Alumni"," Support Escalation Engineer",4,5,3,1,5,1
51382,"microsoft","Employee"," Senior Manager",3,3,4,4,2,3
51383,"microsoft","Employee"," Anonymous Employee",5,5,5,5,4,5
51384,"microsoft","Employee"," Premier Field Engineer",3,1,2,3,4,2
51385,"microsoft","Employee"," Anonymous Employee",3,3,4,4,4,3
51386,"microsoft","Employee"," Anonymous Employee",4,5,4,3,4,4
51387,"microsoft","Alumni"," Senior Program Manager",4,4,4,4,4,2
51388,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51389,"microsoft","Employee"," Anonymous Employee",2,4,2,3,3,1
51390,"microsoft","Alumni"," Software Engineer II",4,2,4,4,5,2
51391,"microsoft","Employee"," Anonymous Employee",4,1,5,4,3,5
51392,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,5,3
51393,"microsoft","Employee"," Anonymous Employee",4,4,4,4,4,4
51394,"microsoft","Employee"," Datacenter Technician",5,4,5,4,5,4
51395,"microsoft","Employee"," Service Engineer",5,3,5,5,5,5
51396,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51397,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51398,"microsoft","Alumni"," Anonymous Employee",4,1,2,4,4,2
51399,"microsoft","Alumni"," Anonymous Employee",1,4,1,4,1,1
51400,"microsoft","Alumni"," Operations Manager",4,4,5,3,5,3
51401,"microsoft","Alumni"," Marketing Director",4,3,4,4,4,3
51402,"microsoft","Employee"," Anonymous Employee",4,5,4,4,4,4
51403,"microsoft","Employee"," Anonymous Employee",3,3,4,4,4,3
51404,"microsoft","Alumni"," Anonymous Employee",5,4,4,4,4,4
51405,"microsoft","Employee"," Anonymous Employee",5,5,2,3,4,4
51406,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51407,"microsoft","Alumni"," Anonymous Employee",4,5,4,4,5,4
51408,"microsoft","Employee"," Anonymous Employee",4,3,5,5,3,4
51409,"microsoft","Employee"," Group Finance Manager",4,3,4,3,4,3
51410,"microsoft","Employee"," Solutions Specialist",2,2,2,2,5,1
51411,"microsoft","Employee"," Software Engineer-II",3,5,4,4,4,3
51412,"microsoft","Alumni"," Graphic Designer/Production Artist",3,4,3,5,5,3
51413,"microsoft","Employee"," Sales Director",4,2,3,2,3,3
51414,"microsoft","Employee"," Human Resources",4,4,5,4,3,4
51415,"microsoft","Employee"," Senior Software Engineer",3,4,4,3,5,2
51416,"microsoft","Employee"," Solutions Specialist",4,5,4,2,5,3
51417,"microsoft","Alumni"," Software Development Engineer",5,4,4,4,5,5
51418,"microsoft","Alumni"," Technical Project Manager",3,2,2,4,5,2
51419,"microsoft","Alumni"," Anonymous Employee",5,3,5,4,4,5
51420,"microsoft","Employee"," Anonymous Employee",5,4,4,3,5,5
51421,"microsoft","Alumni"," Director",4,3,4,4,5,4
51422,"microsoft","Alumni"," Senior Director",4,2,4,3,5,4
51423,"microsoft","Alumni"," Consumer Product Advisor",4,4,3,3,3,2
51424,"microsoft","Employee"," Hardware Engineer",5,5,5,5,5,5
51425,"microsoft","Alumni"," Anonymous Employee",5,5,3,4,5,5
51426,"microsoft","Alumni"," Reseptionist",5,5,5,5,5,5
51427,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51428,"microsoft","Employee"," Senior Director Global Management Excellence Strategy",4,4,5,5,4,3
51429,"microsoft","Employee"," Director",4,3,4,3,5,3
51430,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51431,"microsoft","Employee"," Senior Program Manager",4,4,5,4,4,3
51432,"microsoft","Employee"," Anonymous Employee",5,5,4,4,5,4
51433,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51434,"microsoft","Alumni"," Anonymous Employee",3,4,4,4,5,4
51435,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51436,"microsoft","Employee"," Anonymous Employee",5,5,5,4,4,4
51437,"microsoft","Employee"," Anonymous Employee",4,3,4,4,3,3
51438,"microsoft","Employee"," Customer Experience Manager",3,2,2,5,5,1
51439,"microsoft","Employee"," Anonymous Employee",5,1,5,5,5,3
51440,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51441,"microsoft","Employee"," Software Engineer",4,4,4,5,4,4
51442,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51443,"microsoft","Employee"," Anonymous Employee",5,4,5,3,5,4
51444,"microsoft","Employee"," Senior Program Manager",4,4,5,4,4,4
51445,"microsoft","Employee"," Software Engineer",4,5,5,3,3,3
51446,"microsoft","Employee"," Senior Software Engineer",3,3,3,3,3,3
51447,"microsoft","Employee"," Program Manager II",3,5,4,4,2,3
51448,"microsoft","Alumni"," Principal Software Engineering Manager",4,2,4,5,5,2
51449,"microsoft","Employee"," Relationship Manager",4,4,4,3,5,4
51450,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51451,"microsoft","Alumni"," Anonymous Employee",5,4,4,3,4,3
51452,"microsoft","Employee"," Learning and Development Specialist",5,5,5,4,5,5
51453,"microsoft","Alumni"," Software Engineer II",4,3,4,4,4,3
51454,"microsoft","Alumni"," Senior Manager",3,4,3,3,5,3
51455,"microsoft","Alumni"," Software Engineer",3,4,5,3,4,2
51456,"microsoft","Employee"," Director Business Programs",5,5,4,5,5,4
51457,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51458,"microsoft","Employee"," Software Engineer",5,5,5,4,4,5
51459,"microsoft","Employee"," Principal Group Program Manager",4,4,4,4,5,3
51460,"microsoft","Alumni"," Technical Advisor",4,3,4,4,4,3
51461,"microsoft","Alumni"," General Manager",4,3,5,4,4,5
51462,"microsoft","Employee"," Anonymous Employee",3,4,3,2,5,2
51463,"microsoft","Employee"," Product Advisor",5,5,4,4,5,4
51464,"microsoft","Alumni"," Program Manager",4,3,4,4,4,3
51465,"microsoft","Alumni"," Anonymous Employee",1,1,2,1,1,1
51466,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51467,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,5
51468,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51469,"microsoft","Employee"," Software Engineer",4,4,4,4,4,3
51470,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51471,"microsoft","Employee"," Software Engineer",4,4,4,4,4,3
51472,"microsoft","Employee"," Anonymous Employee",1,1,1,2,4,1
51473,"microsoft","Employee"," Program Manager II",1,3,1,1,3,1
51474,"microsoft","Employee"," User Experience Designer",5,5,5,5,4,4
51475,"microsoft","Employee"," Senior Business Program Manager",5,5,4,5,4,5
51476,"microsoft","Alumni"," Anonymous Employee",5,4,5,4,4,3
51477,"microsoft","Alumni"," Anonymous Employee",4,5,4,4,4,4
51478,"microsoft","Employee"," Software Engineer II",5,5,5,5,5,5
51479,"microsoft","Alumni"," Anonymous Employee",3,3,4,4,4,3
51480,"microsoft","Employee"," Marketing Communications Manager",5,5,5,4,4,5
51481,"microsoft","Alumni"," Senior Finance Manager",5,4,4,3,5,3
51482,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51483,"microsoft","Employee"," SDE2",4,4,4,4,4,4
51484,"microsoft","Employee"," Senior Software Engineer ()",4,4,3,4,4,3
51485,"microsoft","Alumni"," Anonymous Employee",4,5,4,4,4,4
51486,"microsoft","Employee"," Anonymous Employee",3,1,1,1,4,2
51487,"microsoft","Alumni"," Business Operations Manager",5,4,5,5,5,5
51488,"microsoft","Employee"," Anonymous Employee",4,4,3,4,5,2
51489,"microsoft","Employee"," Anonymous Employee",4,5,5,5,5,4
51490,"microsoft","Alumni"," Software Engineer",4,2,3,4,4,3
51491,"microsoft","Employee"," Data Scientist",4,5,3,4,4,3
51492,"microsoft","Alumni"," Software Development Engineer In Test",4,3,4,5,5,4
51493,"microsoft","Alumni"," Anonymous Employee",2,4,2,3,5,3
51494,"microsoft","Employee"," Anonymous Employee",5,5,3,5,5,4
51495,"microsoft","Employee"," Software Engineer II",5,5,3,4,4,3
51496,"microsoft","Employee"," Software Engineer",5,5,4,4,5,4
51497,"microsoft","Employee"," Executive Assistant",4,3,4,3,5,4
51498,"microsoft","Alumni"," Analyst",4,4,3,4,4,3
51499,"microsoft","Employee"," Director",4,3,4,3,3,3
51500,"microsoft","Alumni"," Technical Editor",5,5,4,4,5,4
51501,"microsoft","Alumni"," Account Executive",3,1,3,3,5,2
51502,"microsoft","Alumni"," Engagement Manager",3,3,3,2,4,4
51503,"microsoft","Employee"," Anonymous Employee",3,5,5,3,2,4
51504,"microsoft","Alumni"," Anonymous Employee",3,2,3,2,4,1
51505,"microsoft","Alumni"," Anonymous Employee",4,4,2,4,4,1
51506,"microsoft","Employee"," Anonymous Employee",3,3,2,3,4,3
51507,"microsoft","Alumni"," Anonymous Employee",4,3,5,5,5,5
51508,"microsoft","Employee"," Software Development Engineer",2,2,1,2,5,2
51509,"microsoft","Employee"," Project Manager",3,3,5,4,3,3
51510,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51511,"microsoft","Employee"," Software Engineer",5,4,5,5,4,4
51512,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51513,"microsoft","Alumni"," Manager",4,4,3,4,5,4
51514,"microsoft","Alumni"," Software Engineer",4,3,4,4,4,3
51515,"microsoft","Employee"," Anonymous Employee",4,4,3,4,4,3
51516,"microsoft","Alumni"," Anonymous Employee",3,4,4,4,5,2
51517,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51518,"microsoft","Employee"," Program Manager",4,5,4,4,5,4
51519,"microsoft","Alumni"," Anonymous Employee",4,3,4,5,5,5
51520,"microsoft","Alumni"," Localization Program Manager",4,4,3,3,5,2
51521,"microsoft","Employee"," Customer Experience Manager",5,5,5,3,5,5
51522,"microsoft","Employee"," Solution Architect",5,5,5,5,4,5
51523,"microsoft","Alumni"," Developer Marketing",4,5,4,4,4,4
51524,"microsoft","Employee"," Anonymous Employee",4,4,5,4,4,4
51525,"microsoft","Employee"," Senior Lead Software Engineer",5,4,5,5,4,4
51526,"microsoft","Employee"," Principal Software Development Engineer",5,5,4,5,4,4
51527,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51528,"microsoft","Employee"," Software Engineer",4,4,4,4,5,4
51529,"microsoft","Employee"," Anonymous Employee",3,2,2,4,5,2
51530,"microsoft","Employee"," Anonymous Employee",3,2,2,4,5,2
51531,"microsoft","Employee"," Anonymous Employee",3,3,2,2,4,5
51532,"microsoft","Alumni"," Senior Program Manager",5,3,4,5,5,3
51533,"microsoft","Employee"," Retail Learning Specialist",5,4,5,5,5,5
51534,"microsoft","Employee"," Anonymous Employee",4,4,5,4,4,4
51535,"microsoft","Employee"," Business Program Manager",3,3,2,4,3,2
51536,"microsoft","Employee"," Anonymous Employee",5,5,5,4,4,4
51537,"microsoft","Alumni"," Anonymous Employee",5,4,5,4,5,5
51538,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51539,"microsoft","Employee"," Anonymous Employee",4,1,4,3,4,3
51540,"microsoft","Alumni"," Director, Customer Support",4,3,4,3,4,5
51541,"microsoft","Employee"," Consumer Services Advisor",4,2,4,2,5,3
51542,"microsoft","Alumni"," Anonymous Employee",3,2,3,3,3,3
51543,"microsoft","Alumni"," Anonymous Employee",5,3,4,1,5,1
51544,"microsoft","Employee"," Senior Data Scientist",5,5,3,3,4,3
51545,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51546,"microsoft","Alumni"," Senior Business Program Manager",4,3,3,4,4,3
51547,"microsoft","Alumni"," Anonymous Employee",4,2,3,4,4,3
51548,"microsoft","Alumni"," Executive Assistant",5,5,5,5,5,5
51549,"microsoft","Alumni"," Senior Software Development Engineer",2,3,2,1,4,1
51550,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,4,4
51551,"microsoft","Alumni"," Anonymous Employee",4,3,3,3,4,3
51552,"microsoft","Employee"," SDEII",4,4,3,4,3,4
51553,"microsoft","Employee"," Big Data Architect",5,3,5,5,4,5
51554,"microsoft","Employee"," Cloud Engineer",2,1,1,1,3,3
51555,"microsoft","Employee"," Finance Manager",5,3,5,4,4,3
51556,"microsoft","Alumni"," Business Program Manager",5,3,5,5,4,5
51557,"microsoft","Employee"," Anonymous Employee",4,4,5,4,4,4
51558,"microsoft","Alumni"," Anonymous Employee",4,2,2,4,4,2
51559,"microsoft","Employee"," Consumer Product Advisor",3,4,2,2,5,4
51560,"microsoft","Employee"," Anonymous Employee",5,4,5,5,5,3
51561,"microsoft","Employee"," Anonymous Employee",5,1,3,3,5,3
51562,"microsoft","Employee"," Director, Real Estate and Facilities",5,4,5,4,4,5
51563,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51564,"microsoft","Employee"," Anonymous Employee",4,5,4,4,4,3
51565,"microsoft","Employee"," Anonymous Employee",4,5,3,4,5,3
51566,"microsoft","Alumni"," Systems Engineer",1,1,1,1,5,1
51567,"microsoft","Alumni"," Anonymous Employee",5,3,5,4,4,5
51568,"microsoft","Employee"," Anonymous Employee",3,1,2,3,4,3
51569,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51570,"microsoft","Employee"," Product Marketing Manager",5,3,5,5,5,4
51571,"microsoft","Employee"," Anonymous Employee",4,4,4,4,5,4
51572,"microsoft","Employee"," Product Advisor",4,5,5,3,3,5
51573,"microsoft","Alumni"," Anonymous Employee",3,4,4,3,4,3
51574,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51575,"microsoft","Employee"," .NET Developer",5,3,5,5,5,4
51576,"microsoft","Employee"," Anonymous Employee",4,5,3,4,4,4
51577,"microsoft","Employee"," Anonymous Employee",4,4,3,5,5,3
51578,"microsoft","Employee"," Partner Architect",5,3,4,4,4,4
51579,"microsoft","Alumni"," Anonymous Employee",1,4,1,1,5,1
51580,"microsoft","Alumni"," Anonymous Employee",4,4,4,5,5,4
51581,"microsoft","Alumni"," Anonymous Employee",3,3,3,3,4,2
51582,"microsoft","Alumni"," Global Director",5,4,5,5,4,4
51583,"microsoft","Employee"," Anonymous Employee",5,4,4,4,4,4
51584,"microsoft","Employee"," Anonymous Employee",4,4,3,4,4,3
51585,"microsoft","Employee"," Solutions Architect",2,1,3,2,5,3
51586,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51587,"microsoft","Employee"," Anonymous Employee",4,5,3,4,5,2
51588,"microsoft","Alumni"," Lead, Senior Business Program Manager",4,3,3,3,3,2
51589,"microsoft","Alumni"," Anonymous Employee",3,3,4,4,4,3
51590,"microsoft","Employee"," Senior Solution Specialist",1,1,1,1,3,1
51591,"microsoft","Alumni"," Senior Program Manager",5,3,4,3,4,3
51592,"microsoft","Employee"," Anonymous Employee",5,5,4,4,4,4
51593,"microsoft","Employee"," Solution Sales Professional",2,4,1,2,4,3
51594,"microsoft","Employee"," Software Development Engineer (SDE) II",4,4,5,4,3,3
51595,"microsoft","Alumni"," Sales",4,4,4,3,5,3
51596,"microsoft","Employee"," Principal Software Engineer",4,5,5,5,4,4
51597,"microsoft","Alumni"," Systems Engineer",3,3,4,3,4,3
51598,"microsoft","Alumni"," Program Manager",5,5,5,5,5,4
51599,"microsoft","Employee"," Account Executive",5,4,5,4,4,3
51600,"microsoft","Employee"," Consumer Service Advisor",5,5,5,5,5,5
51601,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,5
51602,"microsoft","Alumni"," Software Development Engineer",4,5,3,3,3,2
51603,"microsoft","Alumni"," Operations Specialist",4,3,5,4,4,4
51604,"microsoft","Alumni"," Anonymous Employee",4,2,3,4,5,3
51605,"microsoft","Employee"," Anonymous Employee",4,4,4,4,4,4
51606,"microsoft","Alumni"," Program Manager Evangelist",4,3,4,4,4,5
51607,"microsoft","Employee"," Technology Solutions Professional",5,5,5,5,4,5
51608,"microsoft","Employee"," Anonymous Employee",5,5,4,3,3,5
51609,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51610,"microsoft","Employee"," Senior Design Researcher",4,5,4,3,4,3
51611,"microsoft","Employee"," Product Advisor",2,2,2,2,1,2
51612,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51613,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51614,"microsoft","Alumni"," Sales Manager",3,3,2,2,3,1
51615,"microsoft","Alumni"," Marketing Communication Manager",4,4,5,4,4,4
51616,"microsoft","Employee"," Product Advisor",4,3,4,4,4,3
51617,"microsoft","Employee"," Support Engineer",5,4,5,5,5,4
51618,"microsoft","Alumni"," Anonymous Employee",5,3,5,5,5,5
51619,"microsoft","Employee"," Senior Program Manager",5,3,4,4,5,3
51620,"microsoft","Employee"," Senior Software Engineer",5,5,4,4,4,4
51621,"microsoft","Employee"," Anonymous Employee",4,5,4,4,3,3
51622,"microsoft","Alumni"," Anonymous Employee",4,5,5,4,5,5
51623,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51624,"microsoft","Alumni"," Anonymous Employee",2,1,2,2,5,2
51625,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51626,"microsoft","Alumni"," Anonymous Employee",4,5,2,4,5,3
51627,"microsoft","Alumni"," Software Development Engineer In Test",3,4,2,3,3,2
51628,"microsoft","Employee"," Principal Project Manager",5,3,4,5,4,5
51629,"microsoft","Employee"," Finance Manager",4,5,4,3,4,3
51630,"microsoft","Employee"," Finance Manager",4,5,4,3,4,3
51631,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51632,"microsoft","Alumni"," Senior Digital Marketing Manager",1,3,3,1,3,1
51633,"microsoft","Employee"," Director",3,2,3,3,3,3
51634,"microsoft","Employee"," Product Advisor",3,2,3,3,3,2
51635,"microsoft","Alumni"," Anonymous Employee",5,3,4,5,5,5
51636,"microsoft","Alumni"," Anonymous Employee",2,3,2,3,3,2
51637,"microsoft","Employee"," Anonymous Employee",3,4,3,4,4,3
51638,"microsoft","Employee"," See",5,2,4,4,5,3
51639,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51640,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51641,"microsoft","Employee"," Senior Financial Manager",5,4,5,4,3,4
51642,"microsoft","Employee"," Anonymous Employee",5,4,5,5,4,5
51643,"microsoft","Employee"," Sales Director",5,5,5,4,5,4
51644,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,4
51645,"microsoft","Alumni"," Anonymous Employee",4,5,5,5,5,5
51646,"microsoft","Employee"," Technical Program Manager",5,5,5,5,5,1
51647,"microsoft","Employee"," Director of Finance",5,4,5,3,4,4
51648,"microsoft","Alumni"," General Manager",3,3,2,4,5,3
51649,"microsoft","Alumni"," Anonymous Employee",3,2,3,2,5,4
51650,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51651,"microsoft","Employee"," Consultant",4,2,4,4,4,4
51652,"microsoft","Alumni"," Solutuion Sales Specialist",4,3,3,3,3,4
51653,"microsoft","Alumni"," Anonymous Employee",3,2,3,2,1,1
51654,"microsoft","Alumni"," Anonymous Employee",5,1,5,2,5,5
51655,"microsoft","Alumni"," Anonymous Employee",4,4,4,2,5,4
51656,"microsoft","Alumni"," Designer II",4,5,5,2,5,4
51657,"microsoft","Employee"," Senior Program Manager",3,4,2,3,3,2
51658,"microsoft","Employee"," Product Manager",5,3,4,4,4,3
51659,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,4
51660,"microsoft","Employee"," Senior Marketing Manager",5,4,5,5,5,5
51661,"microsoft","Alumni"," Software Engineer",4,3,4,4,4,3
51662,"microsoft","Employee"," Senior Software Engineer",4,4,4,4,3,4
51663,"microsoft","Employee"," Anonymous Employee",2,3,1,4,2,3
51664,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51665,"microsoft","Employee"," Anonymous Employee",4,4,5,3,5,4
51666,"microsoft","Alumni"," Chief Security Analyst",4,3,4,4,5,4
51667,"microsoft","Employee"," Senior Support Escalation Engineer",4,2,4,5,4,4
51668,"microsoft","Alumni"," Senior Software Development Engineer",2,2,2,3,3,1
51669,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51670,"microsoft","Employee"," SDE1",4,3,4,4,4,3
51671,"microsoft","Alumni"," Manager",3,2,3,3,4,2
51672,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51673,"microsoft","Employee"," Principal Software Engineer",4,4,5,4,2,4
51674,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51675,"microsoft","Alumni"," Senior Program Manager",4,3,3,4,4,3
51676,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,4
51677,"microsoft","Employee"," Project Manager",4,4,3,4,5,3
51678,"microsoft","Employee"," Anonymous Employee",3,3,4,4,4,3
51679,"microsoft","Alumni"," Senior Financial Analyst",5,2,5,5,5,5
51680,"microsoft","Alumni"," Communications Specialist",5,5,5,5,5,5
51681,"microsoft","Employee"," Senior Manager",5,5,5,4,4,5
51682,"microsoft","Alumni"," Anonymous Employee",4,3,5,2,5,3
51683,"microsoft","Alumni"," Anonymous Employee",4,5,5,5,4,4
51684,"microsoft","Employee"," Finance Director",3,2,3,3,3,4
51685,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51686,"microsoft","Alumni"," Product Manager",5,5,5,5,5,5
51687,"microsoft","Employee"," Anonymous Employee",5,4,4,5,4,4
51688,"microsoft","Employee"," Consumer Product Advisor",4,5,5,3,5,4
51689,"microsoft","Alumni"," Director",4,4,3,3,5,4
51690,"microsoft","Employee"," Senior Software Development Engineer",3,4,3,2,3,3
51691,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51692,"microsoft","Alumni"," Program Analyst",5,2,5,5,2,2
51693,"microsoft","Alumni"," Senior Program Manager",2,2,1,3,2,1
51694,"microsoft","Alumni"," Anonymous Employee",4,4,3,3,3,2
51695,"microsoft","Employee"," Anonymous Employee",4,5,4,3,3,4
51696,"microsoft","Alumni"," Anonymous Employee",3,4,3,2,4,1
51697,"microsoft","Alumni"," Director",3,3,1,4,4,3
51698,"microsoft","Employee"," Service Engineer II",5,5,5,5,5,5
51699,"microsoft","Employee"," Senior Program Manager",5,5,5,4,5,4
51700,"microsoft","Employee"," Program Manager II",4,5,4,3,4,4
51701,"microsoft","Employee"," Support Engineer",4,3,5,4,4,4
51702,"microsoft","Alumni"," Product Advisor",2,5,4,3,5,1
51703,"microsoft","Employee"," Anonymous Employee",3,5,4,3,2,3
51704,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51705,"microsoft","Employee"," Anonymous Employee",4,5,4,4,3,3
51706,"microsoft","Employee"," Senior Program Manager",4,4,4,5,4,5
51707,"microsoft","Employee"," Solutions Specialist",2,1,5,3,5,5
51708,"microsoft","Employee"," Account Executive",1,1,2,5,3,1
51709,"microsoft","Alumni"," Anonymous Employee",3,4,4,4,5,3
51710,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51711,"microsoft","Alumni"," Anonymous Employee",4,4,3,3,4,3
51712,"microsoft","Alumni"," Lead",4,4,4,4,4,3
51713,"microsoft","Employee"," Senior Product Designer",4,4,4,4,4,4
51714,"microsoft","Alumni"," Senior Marketing Manager",4,5,3,4,5,4
51715,"microsoft","Employee"," Senior Premier Field Engineer",5,4,5,5,4,4
51716,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51717,"microsoft","Employee"," Anonymous Employee",3,5,4,1,3,2
51718,"microsoft","Employee"," Anonymous Employee",3,3,3,5,3,3
51719,"microsoft","Alumni"," Software Engineer",5,4,3,4,5,3
51720,"microsoft","Alumni"," Anonymous Employee",5,4,3,4,5,3
51721,"microsoft","Alumni"," Field Sales Representative",3,3,4,4,4,5
51722,"microsoft","Alumni"," Anonymous Employee",3,4,3,3,4,3
51723,"microsoft","Alumni"," Anonymous Employee",5,4,4,4,4,4
51724,"microsoft","Employee"," Senior Program Manager",5,5,4,5,4,4
51725,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51726,"microsoft","Alumni"," Anonymous Employee",4,4,5,4,5,3
51727,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,5,4
51728,"microsoft","Employee"," Anonymous Employee",2,4,1,4,3,2
51729,"microsoft","Employee"," Anonymous Employee",5,4,5,4,4,5
51730,"microsoft","Alumni"," SDET2",3,1,1,4,4,1
